"id_fuel_station","id_entity","id_department","fuel_station_name","direction","location","created_at","id_dept"
2551,7702,1,INVERSIONES JANA S.A.,ZONA POCONAS - BARRIO SAN JOSE - AV. JAIME MENDOZA Nro 260 - EDIFICIO SURTIDOR,POINT (-65.2482104 -19.0513711),2025-03-24 18:58:55.381,
2675,7848,1,ESTACION DE SERVICIO NAYLER,CHUQUISACA - AV. CIRCUNVALACION NRO S/N ZONA: QUIRPINCHACA,POINT (-65.2722009 -19.0383005),2025-03-24 18:58:55.381,
2719,3245,1,INVERSIONES JANA S.A.,ZONA POCONAS - BARRIO SAN JOSE - AV. JAIME MENDOZA Nro 260 - EDIFICIO SURTIDOR,POINT (-65.2482104 -19.0513711),2025-03-24 18:58:55.381,
3078,4993,1,MONTEAGUDO,CALLE PIRAIMIRI FINAL BARRIO LOS SAUCES,POINT (-63.950871 -19.796724),2025-03-24 18:58:55.381,
2704,8014,1,ESTACION DE SERVICIO CINTI S.R.L.,S/N ZONA:CAPILLA,POINT (-65.2128076 -20.6505657),2025-03-24 18:58:55.381,
2869,4990,1,EL TEJAR,ZONA EL TEJAR,POINT (-65.2728872 -19.0626796),2025-03-24 18:58:55.381,
2940,4995,1,MUYUPAMPA,AV. BANZER S/N,POINT (-63.7548837 -19.896218),2025-03-24 18:58:55.381,
2903,13340,1,ESTACION DE SERVICIO TARABUQUILLO,TARABUQUILLO ZONA TARABUQUILLO,POINT (-64.4751274 -19.3522939),2025-03-24 18:58:55.381,
2881,4991,1,OSTRIA GUTIERREZ,AV. OSTRIA GUTIERREZ ZONA TERMINAL,POINT (-65.2488258 -19.0394236),2025-03-24 18:58:55.381,
2501,8133,1,ESTACION DE SERVICIO AZARI,AV. DIAGONAL JAIME MENDOZA CAMINO A YAMPARAEZ S/N ZONA AZARI,POINT (-65.2314466 -19.0850269),2025-03-24 18:58:55.381,
2458,7878,1,ESTACION DE SERVICIO SUPER GRIFO,SUCRE CARRETERA SUCRE POTOSI KM 10,POINT (-65.262671 -19.1252629),2025-03-24 18:58:55.381,
3119,41599,1,YPFB - SAN LUCAS,"BARRIO SAN FRANCISCO, AV. LIBERTADORES DE AMERICA",POINT (-65.15432 -20.236485),2025-03-24 18:58:55.381,
2939,13339,1,ESTACION DE SERVICIO LOS SAUCES,CALLE PIRAIMIRI FINAL BARRIO LOS SAUCES,POINT (-63.960279 -19.8092658),2025-03-24 18:58:55.381,
2728,7924,1,ESTACION DE SERVICIO BUEN RETIRO,PADILLA- PAMPA DE LA CALDERA S/N,POINT (-64.2990112 -19.312374),2025-03-24 18:58:55.381,
3118,38029,1,YPFB - CAMARGO,CARRETERA TARIJA - CAMARGO - POTOSI,POINT (-65.2081996 -20.6447959),2025-03-24 18:58:55.381,
2494,7793,1,ESTACION DE SERVICIO SURTIDOR CANEDO ZONA MESA VERDE,AV. MARCELO QUIROGA SANTA CRUZ Nro S/N,POINT (-65.2444913 -19.0334397),2025-03-24 18:58:55.381,
2670,7942,1,COOPERATIVA INTEGRAL SAN JOSE OBREBRO MONTEAGUDO LTDA.,"AV. EL PORVENIR S/N, ZONA 1RO DE MAYO",POINT (-63.9561995 -19.8012169),2025-03-24 18:58:55.381,
2531,7939,1,ESTACION DE SERVICIO TREBOL S.R.L.,AV. CIRCUNVALACION ESQ. JULIO VILLA S/N,POINT (-65.2567667 -19.0167227),2025-03-24 18:58:55.381,
2731,8124,1,ESTACION DE SERVICIO MURILLO,DIAGONAL JAIME MENDOZA S/N - ZONA SANTA BARBARA - ZUDAÑEZ,POINT (-64.7016952 -19.1222407),2025-03-24 18:58:55.381,
2456,7945,1,COOPERATIVA DE TRANSPORTES DE CARGA NACIONAL E INTERNACIONAL MARISCAL SUCRE LTDA,COMUNIDAD LA ZAPATERA KILOMETRO 4 CARRETERA A COCHABAMBA,POINT (-65.2167964 -19.0021867),2025-03-24 18:58:55.381,
2705,7883,1,ESTACION DE SERVICIO MARIA ALEJANDRA,SUCRE - CARRETERA A COCHABAMBA KM 9 1/2 NRO S7N ZONA: ZAPATRA,POINT (-65.2224237 -18.9986667),2025-03-24 18:58:55.381,
3051,15176,1,ESTACION DE SERVICIO PU'JLLAY,CARRETERA TARABUCO,POINT (-64.9122699 -19.1759232),2025-03-24 18:58:55.381,
2491,7949,1,ESTACION DE SERVICIO EL MORRO,AV.MARCELO QUIROGA SANTA CRUZ S/N A 100 MTS ROTONDA DE FANCESA,POINT (-65.2494171 -19.0200526),2025-03-24 18:58:55.381,
3114,11866,1,ESTACION DE SERVICIO SE�OR DE QUISQUIRA,CALLE BOLIVAR S/N VILLA CHARCAS PROVINCIA NOR CINTI CHUQUISACA,POINT (-64.7353907 -21.5233078),2025-03-24 18:58:55.381,
3164,36445,1,ESTACION DE SERVICIO JUANA AZURDUY,SUCRE - AV. JUANA AZURDUY DE PADILLA NRO S/N ZONA : TUCSUPAYA,POINT (-65.2768119 -19.024543),2025-03-24 18:58:55.381,
2545,7783,1,ESTACION DE SERVICIO OQHARIKUNA S.R.L.,AV. JUANA AZURDUY DE PADILLA S/N,POINT (-65.2855142 -19.0148745),2025-03-24 18:58:55.381,
2639,14487,1,TEODOCIO LLANOS,"CULPINA - AV. LITORAL Nro S/N, ZONA: CENTRAL",POINT (-64.9480927 -20.8225145),2025-03-24 18:58:55.381,
2630,1039,2,EMPRESA COMERCIALIZADORA DE HIDROCARBUROS TUPAC KATARI S.R.L.,CALLE SANCHEZ LIMA Nro 100 ZONA SOPOCACHI,POINT (-68.124996 -16.5138359),2025-03-24 18:58:55.443,
3053,13570,2,"ESTACION DE COMERCIALIZACION COMBUSTIBLES LIQUIDOS DE PETROLEO ""ECOPETROL""",EL ALTO - AVENIDA 6 DE MARZO ESQ. AVENIDA VIACHA NRO 1010 ZONA: EX FUNDO VENTILLA,POINT (-68.1824363 -16.6300351),2025-03-24 18:58:55.443,
3200,24565,2,GAS SAN FELIPE,CALLE BOQUERON NRO 1067,POINT (-68.194619 -16.5625911),2025-03-24 18:58:55.443,
2449,1401,2,ESTACION DE SERVICIO TIAHUANACU,MANCO KAPAC CARRETERA LA PAZ DESAGUADERO KM 71 NRO  S/N Z/ MASAYA,POINT (-68.6714035 -16.5705192),2025-03-24 18:58:55.443,
2548,7687,2,ESTACION DE SERVICIO SEÑOR DE MAYO S.R.L.,CARRETERA A LAJA URB. YUNGUYO N 30 ZONA RIO SECO,POINT (-68.2166135 -16.4927004),2025-03-24 18:58:55.443,
2947,4957,2,SAN PEDRO,AV. 20 DE OCTUBRE ESQ. SANTOS MACHICADO ESQ. SANTOS MACHICADO 434 ZONA SAN PEDRO,POINT (-68.133885 -16.5041049),2025-03-24 18:58:55.443,
2700,958,2,DISTRIBUIDORA DE GASOLINA Y LUBRICANTES SAN PABLO SUCURSAL 2,EL ALTO AV. EA V. TEJADA TRIANGULAR CIVICA,POINT (-68.1567036 -16.5179594),2025-03-24 18:58:55.443,
2395,8058,2,ZURSIL S.R.L. E.S.T.,"EL ALTO-AV. 6 DE MARZO  NRO 500 ZONA VILLA BOLIVAR ""E"" ",POINT (-68.1703693 -16.5248904),2025-03-24 18:58:55.443,
2662,7809,2,TEXAS S.R.L.,EL ALTO - AV. CIVICA SATELITE NO. 101 ZONA: TEJADA RECTANGULAR,POINT (-68.1572745 -16.5217104),2025-03-24 18:58:55.443,
2332,7741,2,ESTACION DE SERVICIO DRAGON DE ORO,EL ALTO - AV. CIVICA NO. 800 ,POINT (-68.1579665 -16.5231992),2025-03-24 18:58:55.444,
2532,7752,2,ESTACION DE SERVICIO KANTUTA S.R.L.,"AVENIDA BUSCH, ESQ. CALLE HONDURAS N 885 ZONA MIRAFLORES",POINT (-68.121375 -16.4889724),2025-03-24 18:58:55.444,
2968,4960,2,CALACOTO,AV. BALLIVIAN ESQ. CALLE 25 ZONA CALACOTO,POINT (-68.075104 -16.5388),2025-03-24 18:58:55.444,
3182,52534,2,ESTACION DE SERVICIO COPACABANA,ZONA VILLA BELLA CRUZ AV. JOSE P MEJIA ENTRE CALLE ENTRE RIOS Y CALLE S/N,POINT (-69.08117 -16.16705),2025-03-24 18:58:55.444,
2805,4962,2,PATACAMAYA,AV. PANAMERICANA,POINT (-67.9053938 -17.2440708),2025-03-24 18:58:55.444,
2861,4958,2,ENTRE RIOS,AV. ENTRE RIOS ESQ. ABAROA,POINT (-68.1523403 -16.4985598),2025-03-24 18:58:55.444,
2479,1049,2,AUTOMOVIL CLUB BOLIVIANO,SAN JORGE AV. 6 DE AGOSTO NRO 2993,POINT (-68.1197745 -16.5151208),2025-03-24 18:58:55.444,
2620,7842,2,ESTACION DE SERVICIOS VOLCAN S.R.L.,AV. MONTES ESQ. PANDO NO. 101 ZONA SAN SEBASTIAN ,POINT (-68.1400486 -16.4911559),2025-03-24 18:58:55.444,
3241,1087,2,ESTACION DE SERVICIO GERENCIA AYMARA S.R.L.,C/ MAPIRI CAMINO GUANAY NRO S/N Z/ GERENCIA,POINT (-68.22382 -15.31807),2025-03-24 18:58:55.444,
2289,7972,2,GAS CENTRO S.R.L.,LA PAZ-CALLE INDABURO NO. 1396 ZONA: CENTRAL,POINT (-68.1308947 -16.4955841),2025-03-24 18:58:55.444,
2304,1527,2,EDUARDO YUPANQUI QUISPE SUCURSAL VENTILLA,"EL ALTO, CARRETERA A ORURO NRO 100, LOCALIDAD VENTILLA",POINT (-68.182903 -16.620387),2025-03-24 18:58:55.444,
2547,7686,2,ESTACION DE SERVICIO SAN SEBASTIAN S.R.L.,LA PAZ - URB. SAN SEBASTIAN Nro 30 ZONA: SENKATA,POINT (-68.1823827 -16.6300363),2025-03-24 18:58:55.444,
2934,7928,2,PEREZ ROCHA S.R.L.,LA PAZ - CALLE JUNIN NO. 857 EDIFICIO RESIDENCIAL LATINO PISO 1 OFICINA 02 ZONA CENTRAL,POINT (-68.257675 -16.5062771),2025-03-24 18:58:55.444,
2900,4963,2,SORATA,AV. SAMUEL TEJERINA,POINT (-68.6467864 -15.7782287),2025-03-24 18:58:55.444,
3166,48311,2,ESTACION DE SERVICIO ACHACACHI,"CARRETERA DOBLE VIA ACHACACHI ? HUARINA, KJASINA DE LA PROVINCIA OMASUYOS",POINT (-68.671898 -16.079599),2025-03-24 18:58:55.444,
2292,7910,2,RACING GAS S.R.L.,LA PAZ CALLE VENEZUELA NRO 22 ZONA VILLA SAN ANTONIO BAJO,POINT (-68.1164464 -16.498132),2025-03-24 18:58:55.444,
2505,7790,2,"ESTACION DE SERVICIO ""CHALY""",LA PAZ - AVENIDA RAMIRO CASTILLO NRO 20 ZONA: URUJARA,POINT (-68.0710634 -16.4291369),2025-03-24 18:58:55.444,
2622,7690,2,ESTACION DE SERVICIO QHANTATI S.R.L.,"AV. HACIA EL MAR NRO 52 ESQ. AV. 16 DE JULIO ZONA VILLA SARA VIACHA, LA PAZ - BOLIVIA",POINT (-68.2926186 -16.6458922),2025-03-24 18:58:55.444,
2811,8154,2,ESTACION DE SERVICIO CARRASCO S.R.L.,LA PAZ - CARRASCO KM. 20 CARANAVI NRO S/N ZONA: CARANAVI,POINT (-67.497701 -15.7455465),2025-03-24 18:58:55.444,
2530,7763,2,"ESTACION DE SERVICIO ""APOSTOL SANTIAGO""",EL ALTO-CARRETERA A VIACHA NRO 500 ZONA URB. VILLA ADELA,POINT (-68.2047146 -16.5492658),2025-03-24 18:58:55.444,
2384,7798,2,CRISTO AUTOGAS SOCIEDAD DE RESPONSABILIDAD LIMITADA,AVENIDA CHACALTAYA NRO.804 ZONA ACHACHICALA,POINT (-68.1454464 -16.4828422),2025-03-24 18:58:55.444,
2405,7899,2,ESTACION DE SERVICIO JAIMES FREYRE,LA PAZ - C JAIMES FREYRE 840 ZONA COTAHUMA,POINT (-68.1380444 -16.5153536),2025-03-24 18:58:55.444,
2478,7678,2,ESTACION DE SERVICIO CHASQUIPAMPA S.R.L,COTA-COTA. AV.MUÑOZ REYES ESQUINA CALLE 35 NRO S/N,POINT (-68.0570783 -16.5397801),2025-03-24 18:58:55.444,
2508,8112,2,ESTACION DE SERVICIO MARANATHA,LA PAZ-CARRETERA A LA PAZ-COTAPATA ZONA:URUJARA,POINT (-68.0790886 -16.4360367),2025-03-24 18:58:55.444,
2526,7771,2,SIEMPRE A FULL MIRAFLORES S.R.L. SAF S.R.L.,PLAZA SAN MARTIN NO 1313 Z. MIRAFLORES,POINT (-68.1211318 -16.5037285),2025-03-24 18:58:55.444,
